0440221471	0451408888	0.999687646408123
0440221471	0515116750	0.999687646408123
0440221471	0553281798	0.999687646408123
0440221471	0553576089	0.999687646408123
0440221471	0590409662	0.999687646408123
0440221471	0670878812	0.999687646408123
0440221471	0671001795	0.999687646408123
0440221471	067102423X	0.999687646408123
0440221471	0671510053	0.999687646408123
0440221471	0671670662	0.999687646408123
0440221471	0671695142	0.999687646408123
0440221471	0671695169	0.999687646408123
0440221471	0671708635	0.999687646408123
0440221471	0679772677	0.577169931759273
0440221471	068484267X	0.999687646408123
0440221471	068484477X	0.999687646408123
0440221471	0684862719	0.999687646408123
044022165X	0440224764	0.788737999295433
044022165X	044651652X	0.999375585327815
044022165X	0446602213	0.999375585327815
044022165X	0446606812	0.999375585327815
044022165X	0446608890	0.999375585327815
044022165X	0449219615	0.999375585327815
044022165X	0449223795	0.999375585327815
044022165X	0451181379	0.999375585327815
044022165X	0451201124	0.999375585327815
044022165X	0451408888	0.999375585327815
044022165X	0515116750	0.999375585327815
044022165X	0553281798	0.999375585327815
044022165X	0553576089	0.999375585327815
044022165X	0590409662	0.999375585327815
044022165X	0670878812	0.999375585327815
044022165X	0671001795	0.999375585327815
044022165X	067102423X	0.999375585327815
044022165X	0671510053	0.999375585327815
044022165X	0671670662	0.999375585327815
044022165X	0671695142	0.999375585327815
044022165X	0671695169	0.999375585327815
044022165X	0671708635	0.999375585327815
044022165X	0679772677	0.576989763210554
044022165X	068484267X	0.999375585327815
044022165X	068484477X	0.999375585327815
044022165X	0684862719	0.999375585327815
0440224764	044651652X	0.789230806590808
0440224764	0446602213	0.789230806590808
0440224764	0446606812	0.789230806590808
0440224764	0446608890	0.789230806590808
0440224764	0449219615	0.789230806590808
0440224764	0449223795	0.789230806590808
0440224764	0451181379	0.789230806590808
0440224764	0451201124	0.789230806590808
0440224764	0451408888	0.789230806590808
0440224764	0515116750	0.789230806590808
0440224764	0553281798	0.789230806590808
0440224764	0553576089	0.789230806590808
0440224764	0590409662	0.789230806590808
0440224764	0670878812	0.789230806590808
0440224764	0671001795	0.789230806590808
0440224764	067102423X	0.789230806590808
0440224764	0671510053	0.789230806590808
0440224764	0671670662	0.789230806590808
0440224764	0671695142	0.789230806590808
0440224764	0671695169	0.789230806590808
0440224764	0671708635	0.789230806590808
0440224764	0679772677	0.455662618637949
0440224764	068484267X	0.789230806590808
0440224764	068484477X	0.789230806590808
0440224764	0684862719	0.789230806590808
0441102670	0812532597	1
044651652X	0446602213	1
044651652X	0446606812	1
044651652X	0446608890	1
044651652X	0449219615	1
044651652X	0449223795	1
044651652X	0451181379	1
044651652X	0451201124	1
044651652X	0451408888	1
044651652X	0515116750	1
044651652X	0553281798	1
044651652X	0553576089	1
044651652X	0590409662	1
044651652X	0670878812	1
044651652X	0671001795	1
044651652X	067102423X	1
044651652X	0671510053	1
044651652X	0671670662	1
044651652X	0671695142	1
044651652X	0671695169	1
044651652X	0671708635	1
044651652X	0679772677	0.577350269189626
044651652X	068484267X	1
044651652X	068484477X	1
044651652X	0684862719	1
0446602213	0446606812	1
0446602213	0446608890	1
0446602213	0449219615	1
0446602213	0449223795	1
0446602213	0451181379	1
0446602213	0451201124	1
0446602213	0451408888	1
0446602213	0515116750	1
0446602213	0553281798	1
0446602213	0553576089	1
0446602213	0590409662	1
0446602213	0670878812	1
0446602213	0671001795	1
0446602213	067102423X	1
0446602213	0671510053	1
0446602213	0671670662	1
0446602213	0671695142	1
0446602213	0671695169	1
0446602213	0671708635	1
0446602213	0679772677	0.577350269189626
0446602213	068484267X	1
0446602213	068484477X	1
0446602213	0684862719	1
0446606812	0446608890	1
0446606812	0449219615	1
0446606812	0449223795	1
0446606812	0451181379	1
0446606812	0451201124	1
0446606812	0451408888	1
0446606812	0515116750	1
0446606812	0553281798	1
0446606812	0553576089	1
0446606812	0590409662	1
0446606812	0670878812	1
0446606812	0671001795	1
0446606812	067102423X	1
0446606812	0671510053	1
0446606812	0671670662	1
0446606812	0671695142	1
0446606812	0671695169	1
0446606812	0671708635	1
0446606812	0679772677	0.577350269189626
0446606812	068484267X	1
0446606812	068484477X	1
0446606812	0684862719	1
0446608890	0449219615	1
0446608890	0449223795	1
0446608890	0451181379	1
0446608890	0451201124	1
0446608890	0451408888	1
0446608890	0515116750	1
0446608890	0553281798	1
0446608890	0553576089	1
0446608890	0590409662	1
0446608890	0670878812	1
0446608890	0671001795	1
0446608890	067102423X	1
0446608890	0671510053	1
0446608890	0671670662	1
0446608890	0671695142	1
0446608890	0671695169	1
0446608890	0671708635	1
0446608890	0679772677	0.577350269189626
0446608890	068484267X	1
0446608890	068484477X	1
0446608890	0684862719	1
0446672211	0670889113	1
0446672211	0671888587	1
0446672211	068487217X	1
0446672211	0688177751	1
0446672211	0804106436	1
0449134482	0553579754	1
0449134482	0671741454	1
0449134482	0679450440	1
0449219615	0449223795	1
0449219615	0451181379	1
0449219615	0451201124	1
0449219615	0451408888	1
0449219615	0515116750	1
0449219615	0553281798	1
0449219615	0553576089	1
0449219615	0590409662	1
0449219615	0670878812	1
0449219615	0671001795	1
0449219615	067102423X	1
0449219615	0671510053	1
0449219615	0671670662	1
0449219615	0671695142	1
0449219615	0671695169	1
0449219615	0671708635	1
0449219615	0679772677	0.577350269189626
0449219615	068484267X	1
0449219615	068484477X	1
0449219615	0684862719	1
0449223795	0451181379	1
0449223795	0451201124	1
0449223795	0451408888	1
0449223795	0515116750	1
0449223795	0553281798	1
0449223795	0553576089	1
0449223795	0590409662	1
0449223795	0670878812	1
0449223795	0671001795	1
0449223795	067102423X	1
0449223795	0671510053	1
0449223795	0671670662	1
0449223795	0671695142	1
0449223795	0671695169	1
0449223795	0671708635	1
0449223795	0679772677	0.577350269189626
0449223795	068484267X	1
0449223795	068484477X	1
0449223795	0684862719	1
0451166892	0671741195	1
0451166892	0805036377	1
0451181379	0451201124	1
0451181379	0451408888	1
0451181379	0515116750	1
0451181379	0553281798	1
0451181379	0553576089	1
0451181379	0590409662	1
0451181379	0670878812	1
0451181379	0671001795	1
0451181379	067102423X	1
0451181379	0671510053	1
0451181379	0671670662	1
0451181379	0671695142	1
0451181379	0671695169	1
0451181379	0671708635	1
0451181379	0679772677	0.577350269189626
0451181379	068484267X	1
0451181379	068484477X	1
0451181379	0684862719	1
0451201124	0451408888	1
0451201124	0515116750	1
0451201124	0553281798	1
0451201124	0553576089	1
0451201124	0590409662	1
0451201124	0670878812	1
0451201124	0671001795	1
0451201124	067102423X	1
0451201124	0671510053	1
0451201124	0671670662	1
0451201124	0671695142	1
0451201124	0671695169	1
0451201124	0671708635	1
0451201124	0679772677	0.577350269189626
0451201124	068484267X	1
0451201124	068484477X	1
0451201124	0684862719	1
0451408888	0515116750	1
0451408888	0553281798	1
0451408888	0553576089	1
0451408888	0590409662	1
0451408888	0670878812	1
0451408888	0671001795	1
0451408888	067102423X	1
0451408888	0671510053	1
0451408888	0671670662	1
0451408888	0671695142	1
0451408888	0671695169	1
0451408888	0671708635	1
0451408888	0679772677	0.577350269189626
0451408888	068484267X	1
0451408888	068484477X	1
0451408888	0684862719	1
0515116750	0553281798	1
0515116750	0553576089	1
0515116750	0590409662	1
0515116750	0670878812	1
0515116750	0671001795	1
0515116750	067102423X	1
0515116750	0671510053	1
0515116750	0671670662	1
0515116750	0671695142	1
0515116750	0671695169	1
0515116750	0671708635	1
0515116750	0679772677	0.577350269189626
0515116750	068484267X	1
0515116750	068484477X	1
0515116750	0684862719	1
0552998486	0670882070	1
0552998486	0671041789	0.0222167372851469
0552998486	0804106304	1
0553281798	0553576089	1
0553281798	0590409662	1
0553281798	0670878812	1
0553281798	0671001795	1
0553281798	067102423X	1
0553281798	0671510053	1
0553281798	0671670662	1
0553281798	0671695142	1
0553281798	0671695169	1
0553281798	0671708635	1
0553281798	0679772677	0.577350269189626
0553281798	068484267X	1
0553281798	068484477X	1
0553281798	0684862719	1
0553576089	0590409662	1
0553576089	0670878812	1
0553576089	0671001795	1
0553576089	067102423X	1
0553576089	0671510053	1
0553576089	0671670662	1
0553576089	0671695142	1
0553576089	0671695169	1
0553576089	0671708635	1
0553576089	0679772677	0.577350269189626
0553576089	068484267X	1
0553576089	068484477X	1
0553576089	0684862719	1
0553579754	0671741454	1
0553579754	0679450440	1
0590409662	0670878812	1
0590409662	0671001795	1
0590409662	067102423X	1
0590409662	0671510053	1
0590409662	0671670662	1
0590409662	0671695142	1
0590409662	0671695169	1
0590409662	0671708635	1
0590409662	0679772677	0.577350269189626
0590409662	068484267X	1
0590409662	068484477X	1
0590409662	0684862719	1
0670878812	0671001795	1
0670878812	067102423X	1
0670878812	0671510053	1
0670878812	0671670662	1
0670878812	0671695142	1
0670878812	0671695169	1
0670878812	0671708635	1
0670878812	0679772677	0.577350269189626
0670878812	068484267X	1
0670878812	068484477X	1
0670878812	0684862719	1
0670882070	0671041789	0.0222167372851469
0670882070	0804106304	1
0670889113	0671888587	1
0670889113	068487217X	1
0670889113	0688177751	1
0670889113	0804106436	1
0671001795	067102423X	1
0671001795	0671510053	1
0671001795	0671670662	1
0671001795	0671695142	1
0671001795	0671695169	1
0671001795	0671708635	1
0671001795	0679772677	0.577350269189626
0671001795	068484267X	1
0671001795	068484477X	1
0671001795	0684862719	1
067102423X	0671510053	1
067102423X	0671670662	1
067102423X	0671695142	1
067102423X	0671695169	1
067102423X	0671708635	1
067102423X	0679772677	0.577350269189626
067102423X	068484267X	1
067102423X	068484477X	1
067102423X	0684862719	1
0671510053	0671670662	1
0671510053	0671695142	1
0671510053	0671695169	1
0671510053	0671708635	1
0671510053	0679772677	0.577350269189626
0671510053	068484267X	1
0671510053	068484477X	1
0671510053	0684862719	1
0671670662	0671695142	1
0671670662	0671695169	1
0671670662	0671708635	1
0671670662	0679772677	0.577350269189626
0671670662	068484267X	1
0671670662	068484477X	1
0671670662	0684862719	1
0671695142	0671695169	1
0671695142	0671708635	1
0671695142	0679772677	0.577350269189626
0671695142	068484267X	1
0671695142	068484477X	1
0671695142	0684862719	1
0671695169	0671708635	1
0671695169	0679772677	0.577350269189626
0671695169	068484267X	1
0671695169	068484477X	1
0671695169	0684862719	1
0671708635	0679772677	0.577350269189626
0671708635	068484267X	1
0671708635	068484477X	1
0671708635	0684862719	1
0671741195	0805036377	1
0671741454	0679450440	1
0671776975	0821223666	1
0671888587	068487217X	1
0671888587	0688177751	1
0671888587	0804106436	1
0679441557	0804108749	1
0679772677	068484267X	0.577350269189626
0679772677	068484477X	0.577350269189626
0679772677	0684862719	0.577350269189626
068484267X	068484477X	1
068484267X	0684862719	1
068484477X	0684862719	1
068487217X	0688177751	1
068487217X	0804106436	1
0688177751	0804106436	1
155874262X	1558744630	1
